filename,chroma_stft,spec_cent,spec_bw,rmse,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,raga
asavari28.wav-4,0.30141369,2724.6110673864846,3757.264747500442,0.04691557,-355.97855,107.61211,-19.36852,31.876646,7.3254094,2.993117,0.04550358,7.86821,-2.7804615,-2.1724806,5.2290382,3.4244723,-4.662802,-8.226086,-6.8102474,-1.8431605,-4.5225577,-6.7821856,-7.6019616,-3.6553173,asavari
asavari28.wav-5,0.2947729,2806.044595280263,3780.358497889768,0.048485707,-368.81067,103.72046,-20.76606,30.857992,6.772864,0.019241007,2.5156283,5.093625,-5.633679,-1.6176008,5.8044825,2.7488775,-3.4205694,-7.9857345,-10.1747265,-1.6940329,-4.654174,-7.970288,-4.006209,1.4646556,asavari
asavari28.wav-6,0.29167673,2722.767366524171,3759.816919684483,0.042872757,-357.65057,109.158195,-20.161755,30.230984,9.354598,3.1111033,-3.310474,3.3621578,-4.85619,-2.906257,3.7524297,4.399206,-2.1417115,-8.070527,-7.2526894,1.3398724,-1.8247477,-8.558869,-7.0554986,-0.26309317,asavari
asavari28.wav-7,0.3044872,2710.198006501706,3798.696349988624,0.04412107,-363.62582,106.6085,-16.619926,32.907345,6.4683237,3.7961361,3.0173314,3.7204509,-2.8261442,-1.3967587,1.1358005,3.8363855,-1.5265586,-9.165979,-8.05102,0.17135571,-2.044281,-6.7819777,-6.466946,-3.0386724,asavari
asavari28.wav-8,0.30634364,2610.102905477004,3782.854102393356,0.04199444,-356.62854,114.10883,-13.8801775,32.629837,12.951823,7.334211,-1.7978218,5.692944,-2.495636,-3.0068893,5.028497,6.1609616,-2.2556698,-9.285437,-8.556378,-0.55079865,0.6315838,-5.570787,-10.24049,-0.8721433,asavari
asavari28.wav-9,0.30355918,2923.7874240191964,3732.65857935988,0.04268734,-354.81467,102.14743,-20.690466,43.405975,12.429128,3.56008,0.55835235,3.0715456,-4.7604394,0.62467843,4.910997,4.051583,-0.19879712,-9.61025,-9.191293,1.6773525,0.1339449,-6.0118594,-8.785867,-0.16436304,asavari
asavari28.wav-10,0.36643445,3205.6197928646206,4285.322209469174,0.034584627,-389.23312,103.637726,-5.51424,32.65696,12.351352,4.9861493,2.8608315,7.064057,-2.4054837,-1.362651,5.926155,5.229127,-2.0656152,-4.824197,-7.2847486,-1.8262215,-0.49592724,-4.1322184,-7.129778,-1.3089648,asavari
bageshree01.wav-1,0.35280317,1991.278257330496,2744.0408203294983,0.024256539,-358.83987,182.21452,-22.865648,18.887764,-18.01657,3.6434457,-17.098677,-12.175845,4.317291,-10.156551,-9.093642,-17.036411,9.008904,-0.65223575,7.89466,15.380874,-4.418745,-3.21255,3.3321464,10.092243,bageshree
bageshree01.wav-2,0.33119816,1656.9660531236912,2593.238354598396,0.029760724,-343.6883,188.19289,-24.627474,18.729513,-21.063066,2.4025784,-16.332596,-11.097674,1.1340439,-14.535473,-8.6974325,-16.816856,5.939996,0.5346572,4.063143,10.967962,0.3778754,-1.9751451,2.006457,8.060339,bageshree
bageshree01.wav-3,0.31271577,1605.0035655927886,2408.101073494001,0.04088211,-319.196,192.5814,-29.801298,17.352396,-28.039225,-2.1698685,-13.061646,-7.4323134,0.28779817,-17.157417,-12.63446,-13.882764,5.869046,-0.26111463,0.348656,9.814876,-0.42833152,-0.89583045,4.1015344,4.244465,bageshree
bageshree01.wav-4,0.3187777,1621.0327024149003,2362.1067329543034,0.043683186,-306.69254,194.81587,-29.817694,19.489048,-18.457891,1.8693922,-15.8395605,-9.219573,2.118777,-12.952817,-12.311174,-13.787674,4.413228,-6.1687284,1.803336,12.473248,-3.8515174,0.12481749,4.9595923,6.2524886,bageshree
bageshree01.wav-5,0.29485488,1448.1867759416607,2188.968924223529,0.053414043,-307.56555,200.50908,-23.90234,10.540452,-25.462776,-3.2378728,-8.786569,-9.364041,-2.2896497,-14.929851,-10.49629,-9.89422,8.5604725,1.7197367,-3.8331957,6.888366,-1.5823601,0.55595046,6.000452,2.0798018,bageshree
bageshree01.wav-6,0.27824575,1478.2790306996233,2192.7070707956195,0.06362947,-300.602,194.83202,-25.41092,7.477077,-31.516607,-2.485523,-6.037158,-14.770678,-7.463233,-12.561584,-12.52784,-8.606904,7.257657,-3.5750697,-4.827898,4.48664,1.4955986,2.1437647,4.593802,5.100008,bageshree
bageshree01.wav-7,0.26264918,1537.912901920141,2219.752376780929,0.06379998,-298.8105,192.27544,-27.478584,6.013268,-36.315037,-2.0373623,-5.214619,-13.065382,-6.786563,-12.999677,-15.550103,-12.053872,4.4971147,-5.965715,-4.1424294,3.8511152,0.58970267,2.5652916,5.542101,6.1987267,bageshree
bageshree01.wav-8,0.2939166,1506.8125754421176,2225.2786497123807,0.0582808,-297.3419,195.68631,-21.30372,4.632443,-31.98576,-1.9126767,-3.1591568,-9.599353,-5.936319,-14.87778,-16.14913,-10.05473,6.3297467,-5.902745,-1.6021999,7.8149056,1.5661106,2.4455233,3.0021105,3.4402533,bageshree
bageshree01.wav-9,0.33039507,2419.984985943337,3780.856833346916,0.05844883,-246.503,158.4166,1.7311845,-0.87280333,-24.655155,-5.3200855,-3.6240554,-0.3717971,-5.2863846,-6.087203,-10.264189,-3.6353536,4.744584,3.4751935,-1.2965901,4.8366146,0.40192458,2.1356468,5.134168,5.4273696,bageshree
bageshree01.wav-10,0.3395858,2618.614660028695,4027.584933591641,0.043043584,-261.5202,148.09315,-0.88625544,5.2551274,-15.475427,-1.7040156,-4.4773655,-0.6256948,-8.974166,-10.971129,-13.200289,-4.845588,1.3491936,2.480273,2.418832,9.715376,3.119843,0.9110209,2.8184018,5.1593156,bageshree
bageshree02.wav-1,0.36424607,2109.352439357641,2583.856713328205,0.031213958,-331.85867,182.5897,-44.88823,8.654301,-16.439674,5.26246,-2.2637835,-10.949671,-5.823363,-11.526488,-1.8414639,-3.9253187,6.8110414,-4.242413,0.64039636,12.351035,0.09634172,-0.74027383,1.3367246,6.1536903,bageshree
bageshree02.wav-2,0.3547056,1734.6428106389635,2456.759437488596,0.04121492,-311.1885,184.9097,-40.83797,10.21109,-10.875549,8.095222,-7.6714525,-11.845763,-6.4872694,-10.1324625,-10.800927,-7.255279,7.217812,-10.289388,0.5153523,14.092957,1.728653,-0.6106925,1.4902388,2.9759693,bageshree
bageshree02.wav-3,0.35131726,1818.5299735733136,2436.3480481099336,0.03810076,-307.98465,190.45752,-44.961277,14.294929,-13.6008625,6.4215674,-11.241098,-14.646288,-2.7567058,-6.8956523,-0.47695804,-7.4172254,0.8832706,-7.65604,1.3168389,11.157976,1.6852983,1.5698779,-0.07270512,2.5566216,bageshree
bageshree02.wav-4,0.3284373,1626.983045141791,2307.32379650768,0.039758213,-314.34436,199.10675,-38.805916,6.547155,-17.969292,2.943194,-8.494868,-8.965703,-1.5093306,-11.594603,-7.132687,-3.4486575,8.064693,-9.401827,-0.10978915,8.677886,-1.4923576,-1.467095,-0.3691552,6.069643,bageshree
bageshree02.wav-5,0.30006295,1632.202031680854,2295.184362201421,0.046990152,-303.03583,191.64879,-35.149796,2.6839445,-18.772503,-1.9332647,-7.683267,-6.110228,-1.096891,-12.297248,-9.824789,0.45445198,11.673846,-9.965965,-2.6066904,5.963009,-2.3862522,2.4444857,0.855541,4.771336,bageshree
bageshree02.wav-6,0.2760452,1723.851396163868,2377.7916852056696,0.048513565,-307.37186,185.93245,-37.770947,6.1550994,-15.908741,-1.9496722,-8.426789,-11.011472,-0.310918,-12.088648,-12.812819,-1.6054478,6.53568,-10.502816,-2.047344,6.979956,2.4577942,5.3946657,2.1745486,6.7848825,bageshree
bageshree02.wav-7,0.3011727,1710.9900604127415,2266.1444112591407,0.059742067,-286.9513,190.20462,-43.583576,3.7227795,-25.758444,-3.2025757,-6.900138,-6.9780807,-3.6694474,-16.053814,-10.455602,-1.2705438,8.351737,-10.314766,-4.124379,5.111076,0.048221614,3.5215163,1.3299127,6.962343,bageshree
bageshree02.wav-8,0.31223613,1679.586157871539,2335.339268685369,0.053098157,-287.00784,192.58191,-35.050957,4.510083,-24.004662,2.0900679,-8.980153,-2.128062,-10.976147,-21.5848,-2.1792715,-5.9519935,9.802222,-8.608431,-4.350132,11.857568,-1.2805959,1.7391987,-2.7542205,3.2363522,bageshree
bageshree02.wav-9,0.3385386,1557.2531981065752,2106.3972753399544,0.06072274,-279.77206,197.3132,-32.420418,-8.770778,-25.96978,-4.559906,-0.0052467384,-2.331518,-12.116389,-14.03251,-2.985365,-3.8218277,11.867753,-8.639161,-3.5167902,7.950768,-5.351337,2.070639,-3.2130513,4.78726,bageshree
bageshree02.wav-10,0.36971942,1731.3352921777189,2362.800905115659,0.039597377,-303.9896,195.40968,-44.16875,8.474951,-18.978264,8.110517,-5.6263876,-9.054994,-10.964116,-14.112816,-2.9603252,-9.234325,8.711571,-8.964748,2.1192038,12.2859,-1.0182543,1.9342226,-3.4227014,6.461103,bageshree
bageshree03.wav-1,0.4301017,1515.9845143121377,1803.712206046041,0.048080612,-327.44196,233.03462,-28.15474,-31.603521,-9.945795,4.5148225,-19.83638,-11.377209,-6.271974,-4.9738593,-0.49901688,-3.8610237,5.5426803,-8.292271,7.176149,14.782436,1.5861721,1.9408933,-2.6495316,6.421651,bageshree
bageshree03.wav-2,0.37998396,1229.1017037662602,1591.8326500002863,0.07439547,-292.5887,227.82613,-28.26665,-35.7151,-5.6708,-5.9969783,-12.969526,-13.097676,-9.200911,-4.2742233,-4.1200767,-5.2715764,1.306849,-5.625519,2.097689,12.939734,3.9386218,0.93574303,-0.9989263,4.257673,bageshree
bageshree03.wav-3,0.35734764,1228.693649436991,1636.565721489431,0.07521718,-288.09528,229.76039,-24.44783,-29.166529,1.4195778,0.6661726,-15.979723,-15.371943,-8.377934,-3.077719,-1.3005357,-3.0485613,-1.976516,-9.645134,3.5628603,12.705152,4.020271,1.959355,-1.0301336,3.1148233,bageshree
bageshree03.wav-4,0.31810755,1175.7377373181994,1505.25013996699,0.0940714,-276.77777,228.70988,-23.042542,-32.927296,-1.8525434,-4.744766,-8.166069,-13.596016,-11.424691,-2.4650614,-3.1145213,-2.7313914,-0.055473294,-6.71394,2.2202075,10.839247,2.8135917,0.55138004,0.20919198,2.6166174,bageshree
bageshree03.wav-5,0.32557374,1210.9348056069362,1527.939407827063,0.10473834,-267.65744,222.81145,-23.496622,-33.37317,-5.284639,-4.2924805,-5.1705236,-13.40796,-10.8872795,-2.5477152,-4.0209117,-0.29281253,1.5857924,-6.744119,1.149524,10.081008,3.3568795,0.83090055,2.6074286,5.0895224,bageshree
bageshree03.wav-6,0.26976606,1210.0382781481471,1525.2266446106014,0.116850734,-269.95938,221.00858,-23.694395,-33.710773,-10.858955,-5.788267,-5.9940286,-15.354,-11.011449,-5.6759667,-7.550551,-0.45166036,-0.12503853,-10.441853,-1.1064532,9.465,6.478659,3.112473,2.1301875,5.8436055,bageshree
bageshree03.wav-7,0.2689931,1234.1303494347603,1600.67902302713,0.115335904,-269.77823,213.48672,-19.020172,-35.226482,-12.398767,-5.7486124,-6.665756,-11.239784,-11.0637,-9.918832,-6.601815,1.5881996,0.9469764,-8.758134,-2.4628272,8.137544,7.1304893,1.95864,1.1973109,6.3136034,bageshree
bageshree03.wav-8,0.30862868,1196.2952765693756,1681.56244127509,0.0794062,-282.8075,215.27742,-12.013125,-30.433823,-1.8946983,-2.0376887,-7.251656,-9.027269,-10.265385,-7.6784983,-5.1753855,-1.307031,0.5704954,-7.1635633,2.0995069,14.177145,8.96038,2.647105,0.40532938,4.276408,bageshree
bageshree03.wav-9,0.34797966,1189.5319451477903,1570.823740917091,0.09878095,-264.93063,222.71094,-13.675403,-36.82563,-10.274301,-4.764,-5.2553573,-5.929659,-6.782371,-5.6718287,-6.8963447,-1.4543996,3.5366,-5.8652744,0.5892386,8.538384,1.2779807,1.6463753,1.5107055,2.1829894,bageshree
bageshree03.wav-10,0.36411902,1244.0266930846776,1680.3179872455732,0.06779132,-294.52222,229.21738,-28.342476,-25.49242,2.5700307,1.5845271,-12.059019,-11.6068,-7.5273657,-7.0392747,-3.5896108,-4.40071,-2.774287,-7.13654,5.329754,16.186916,5.4651957,1.3102912,-0.69778967,1.1866173,bageshree
bageshree04.wav-1,0.3453937,1529.385499320483,1888.822512617064,0.04688523,-334.9398,224.29575,-26.44305,-17.857912,-19.145187,-6.503086,5.323992,-14.456381,-8.836026,-4.3738713,-5.774364,3.000429,7.6909456,-2.152752,3.7758787,13.539663,1.1470165,-0.4364692,4.4924192,5.638058,bageshree
bageshree04.wav-2,0.34477103,1263.1730782014245,1741.830819747341,0.05952113,-314.23462,224.6333,-31.607311,-16.756634,-21.6522,-14.306573,8.120314,-15.052716,-12.075956,-2.3354707,-8.088427,1.7046189,7.351404,-4.611926,2.2374437,11.392944,1.8296621,0.5673576,2.694765,5.507488,bageshree
bageshree04.wav-3,0.31705123,1259.1798639264753,1620.3447642514475,0.08001997,-280.39453,214.47664,-29.042212,-27.464415,-16.414534,-14.269144,4.0037932,-15.011123,-15.990665,-3.3356302,-9.622182,-0.7807559,5.397831,-5.569987,2.2429783,11.317266,2.3538997,-0.9239515,2.1164742,4.721331,bageshree
bageshree04.wav-4,0.3138626,1205.3624842208385,1538.6853098603217,0.08868958,-262.86108,219.69583,-24.063925,-23.151674,-7.461229,-12.268159,2.6056216,-12.224479,-14.707368,-2.4989629,-6.904493,-0.16597496,2.9346268,-8.9923,-0.5197047,10.203272,3.002465,0.44680345,3.2073994,3.2216663,bageshree
bageshree04.wav-5,0.25282344,1245.4666926661253,1556.3589780941286,0.1362537,-246.22058,211.04172,-29.308563,-25.485796,-19.328798,-16.911608,0.18216807,-12.355798,-13.151582,-7.142514,-10.423272,3.713222,6.5170836,-7.893926,-4.0657206,2.5818992,0.5495218,1.6512306,2.5912309,5.025998,bageshree
bageshree04.wav-6,0.26733238,1311.0343286191169,1623.909357719127,0.11715222,-248.34262,205.61421,-28.312433,-23.842972,-22.294888,-14.295098,0.5094203,-14.973699,-10.320708,-7.605839,-11.068803,4.174904,3.438042,-9.1576605,-2.447651,3.9762535,3.692545,3.552544,2.5052044,6.136638,bageshree
bageshree04.wav-7,0.2597853,1326.9609707854556,1715.295369640333,0.13542965,-239.99954,199.7313,-25.576227,-22.258047,-26.21028,-10.7172,0.14165701,-14.637802,-6.9415765,-10.1569,-11.081241,4.783529,1.3046321,-7.9230986,-2.7618253,3.8671882,5.5424037,2.2267244,1.9032578,6.1584816,bageshree
bageshree04.wav-8,0.29333928,1241.550069632788,1665.8766531913266,0.1181984,-250.00658,211.6476,-18.91281,-24.128975,-17.201162,-7.015643,-1.8497964,-11.698662,-11.1622925,-8.421704,-8.507388,-0.19748044,3.6440613,-7.67247,-2.0905252,6.8161864,2.744205,0.9586997,1.0386621,4.3548746,bageshree
bageshree04.wav-9,0.3182094,1243.0424048556763,1644.5042872671422,0.10357865,-250.93108,214.94553,-18.06632,-24.715029,-21.819946,-6.309899,0.8554276,-9.558085,-7.82831,-8.251854,-7.2893553,0.6155963,6.7506566,-6.168798,-4.2436085,6.654361,-0.0236542,2.2842429,2.3163557,3.3283165,bageshree
bageshree04.wav-10,0.3273455,1306.4527769374645,1787.8105859520176,0.08141405,-265.73148,207.86908,-22.397339,-12.283639,-21.313623,-3.618719,2.4019997,-17.795664,-7.393261,-9.074189,-8.814572,2.8868668,5.837392,-5.3604264,-0.81207216,11.009426,3.175385,2.1445289,2.4539392,3.8724425,bageshree
bageshree05.wav-1,0.40030718,2647.56743159858,3789.815046338428,0.03404983,-284.23734,160.5079,-31.155672,-19.496624,2.2002432,0.36262244,4.858179,-4.499157,9.14772,-0.102426976,11.743704,-1.371122,6.620392,3.3443713,4.1675897,7.7847023,-3.3711445,-0.5833139,-1.1942176,-1.0688009,bageshree
bageshree05.wav-2,0.39327735,2309.5353458155214,3648.725860608704,0.03884516,-269.66132,167.07205,-30.300453,-18.885416,3.9644203,2.7515912,6.1183753,-3.4839694,7.1903915,-0.61140203,13.194297,-1.1947787,4.3260007,2.204352,3.5527225,6.2360783,-2.144322,-0.6434561,-4.0816355,-2.9997423,bageshree
bageshree05.wav-3,0.34433118,2206.401585393243,3462.68727750272,0.054693613,-255.26877,166.50554,-32.511753,-19.967218,-2.475412,1.113768,1.8137246,-6.6741915,6.263709,-3.6646886,9.994468,4.4441795,3.8532007,2.0290525,2.1247911,3.403293,-3.1524322,-1.9305362,-1.4632518,-3.3096905,bageshree
bageshree05.wav-4,0.39110303,2072.547131666101,3198.579647986627,0.065098405,-234.6576,178.73647,-30.142345,-11.387563,5.9394236,3.719094,-0.502593,-9.347152,3.8183146,-7.3770685,1.7163382,1.2703197,3.6167283,-3.9187672,1.5244681,5.88416,-1.646086,-0.72016644,1.7423353,-4.157761,bageshree
bageshree05.wav-5,0.3309573,1925.1578399410275,3123.8250057698046,0.07035391,-237.81383,184.57512,-25.913452,-15.504104,3.6535792,-0.10637047,-1.6092498,-8.343766,3.7617068,-6.915226,1.8338302,1.9741974,5.1896715,-4.245702,-0.7592294,5.4657507,-1.6087413,-1.4333807,1.3590304,-3.1565926,bageshree
bageshree05.wav-6,0.31384832,2104.237762113101,3257.5328127145094,0.07298877,-231.8489,174.21819,-28.176617,-13.148976,-1.3514328,1.2138767,1.4202533,-7.790162,2.1285634,-4.3880124,0.47566193,3.3740706,2.3472693,-6.4083366,0.45121956,4.2665577,1.638568,0.42977268,-0.7467285,-1.7917069,bageshree
bageshree05.wav-7,0.29023507,2102.502473493718,3044.815530798376,0.096963525,-212.04654,171.3653,-37.701218,-15.11889,-12.929656,1.0381255,5.226206,-10.537975,2.1769652,-2.8927808,-3.221746,7.9841866,6.4116154,-7.8351636,-2.9370716,0.4382073,-1.2258898,-0.98772544,0.38718164,-2.6971877,bageshree
bageshree05.wav-8,0.33990112,2035.1885489891824,3118.71444005529,0.07608492,-226.77385,178.36444,-31.324629,-13.567447,-1.3277918,0.9409202,0.2061783,-11.639395,0.89624363,-6.3707705,-1.8735077,3.465028,5.2999964,-6.3397284,-0.98881024,3.9507222,-1.7497877,-1.7597024,0.8820239,-5.052813,bageshree
bageshree05.wav-9,0.3954359,1967.1878346652595,2974.550011559681,0.0778124,-220.43788,186.18648,-33.96717,-15.426964,-1.9110601,-2.6911218,1.9284477,-8.043239,4.057328,-4.6143703,-0.39707467,1.7860234,7.8298006,-4.652798,-1.2302347,5.482406,-6.171544,-3.10749,3.2891328,-4.9094434,bageshree
bageshree05.wav-10,0.39648247,2100.657295448007,3283.4841120773194,0.056397762,-245.82039,177.35165,-31.408253,-14.777236,7.270639,1.6431508,-0.52026474,-7.0265865,5.7938437,-6.858434,3.2564747,0.37197217,3.334633,-4.046632,2.43473,8.506582,-1.640122,-0.81683135,2.1637094,-2.8222618,bageshree
bageshree24.wav-1,0.17589876,1572.022774991009,1468.9466374860635,0.39497867,-198.2416,155.38853,-74.51297,0.5403884,5.019134,-36.1879,-9.804731,-22.301878,-19.66785,-5.5559306,-23.461008,-18.322002,-15.69051,-19.678242,-6.0641847,-6.705123,-3.2851937,2.392299,-11.618613,-11.206643,bageshree
bageshree24.wav-2,0.1757185,1538.3016376270518,1369.133385853147,0.37314734,-191.0107,157.28441,-78.51633,-2.9853318,5.783047,-36.792217,-7.376536,-16.51444,-17.13676,-2.6383612,-23.10241,-22.001564,-18.034887,-23.372353,-12.671877,-16.122742,-13.444153,-0.5655717,-7.059705,-2.607504,bageshree
bageshree24.wav-3,0.20378053,1301.8660560302023,1285.8358922055893,0.35459954,-197.90477,174.04593,-69.20735,-13.39415,8.362955,-31.845762,-13.873576,-16.869112,-16.066975,-2.56784,-18.884598,-22.082521,-18.94386,-20.755936,-11.325609,-15.50303,-15.583023,-6.579922,-16.030655,-14.935912,bageshree
bageshree24.wav-4,0.19264089,1393.667217216934,1310.075797444396,0.3645975,-183.66188,175.53102,-79.82898,-10.967667,6.6103578,-37.31073,-11.530515,-15.907328,-16.927885,-3.4957397,-21.594141,-22.053658,-18.813206,-21.856964,-10.008444,-15.110568,-16.96219,-7.819944,-16.950489,-14.062512,bageshree
bageshree24.wav-5,0.18634658,1513.3868357221318,1379.434794970473,0.36773622,-190.1914,165.72276,-83.770096,-4.939318,5.1550016,-37.527496,-8.495537,-19.147297,-15.63303,0.62509096,-21.754337,-20.999676,-21.363705,-27.6397,-10.923117,-12.871967,-10.405656,3.7649395,-4.876893,-3.7580159,bageshree
bageshree24.wav-6,0.18932234,1446.8609027702414,1377.6537194800262,0.38960335,-188.05582,163.5193,-77.42302,-2.8167048,4.2343416,-37.95181,-10.333923,-19.552885,-16.885506,-3.0622249,-22.576498,-20.198877,-17.475977,-20.407675,-8.154745,-11.721797,-9.299549,-0.8473905,-11.785815,-10.281686,bageshree
bageshree24.wav-7,0.1586671,1838.797283994777,1561.4634953743523,0.40180603,-191.61685,139.81595,-88.298256,8.253657,-1.0642891,-37.78431,-3.175435,-27.550022,-19.928026,-3.4316185,-25.964094,-16.06192,-12.120376,-11.975792,3.0277362,-1.6203308,3.4090152,5.680723,-10.776201,-8.336909,bageshree
bageshree24.wav-8,0.18826416,1761.4131205741878,1482.704912184971,0.36583757,-186.31497,154.73433,-89.92541,2.484053,1.0631362,-40.144753,-6.6685467,-23.53281,-17.371065,-3.5031242,-26.221853,-17.129765,-13.878758,-16.417234,-2.13849,-9.955802,-9.433338,-2.1105351,-12.225239,-6.518558,bageshree
bageshree24.wav-9,0.21035637,1320.267729115213,1316.3328288193682,0.36577284,-188.05751,172.59517,-70.68971,-9.448882,7.4098,-39.546215,-17.215046,-15.193378,-14.700568,-2.9768713,-20.97928,-22.264317,-17.26492,-21.601742,-11.809634,-13.742445,-15.639587,-7.578192,-16.145838,-14.780814,bageshree
bageshree24.wav-10,0.19916214,1443.1733062993046,1766.5061790042798,0.31246138,-238.95715,153.75551,-54.70035,-7.32541,3.8078527,-31.962759,-13.430935,-15.965394,-13.736228,-3.6005204,-20.067514,-19.794846,-16.725754,-20.019083,-10.076442,-13.760115,-15.896876,-8.209673,-15.9887295,-15.289971,bageshree
bageshree25.wav-1,0.22930011,1558.8462373975174,1404.745186663307,0.31822535,-198.07599,182.05948,-70.86471,-7.40032,7.863342,-31.265442,-5.433101,-17.532078,-21.774706,-4.286576,-20.663464,-24.206717,-17.996458,-16.252821,-3.8803632,-6.208374,-9.575456,-4.1118674,-9.798133,-10.005648,bageshree
bageshree25.wav-2,0.21785472,1464.864755485178,1331.294573540544,0.3334262,-184.24228,176.4431,-65.84513,-9.224354,6.5888476,-31.579197,-5.2565427,-14.623255,-22.063059,-4.458624,-19.797384,-24.075459,-17.866297,-20.217163,-8.662437,-10.394133,-16.936192,-6.5812383,-6.2358766,-5.988913,bageshree
bageshree25.wav-3,0.29177696,1363.2946733431102,1333.6527192145886,0.31413966,-192.63007,178.57314,-58.599907,-17.643087,6.192634,-28.422794,-11.414233,-15.695883,-20.177687,-4.1524606,-16.595272,-23.073635,-16.083918,-14.574774,-6.9057565,-11.916671,-18.234703,-9.01394,-11.279103,-13.334755,bageshree
